05C183,"Autres interventions sur le système circulatoire, niveau 3"
05C184,"Autres interventions sur le système circulatoire, niveau 4"
05C19T,"Poses d'un défibrillateur cardiaque, très courte durée"
05C191,"Poses d'un défibrillateur cardiaque, niveau 1"
05C192,"Poses d'un défibrillateur cardiaque, niveau 2"
05C193,"Poses d'un défibrillateur cardiaque, niveau 3"
05C194,"Poses d'un défibrillateur cardiaque, niveau 4"
05C201,"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 1"
05C202,"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 2"
05C203,"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 3"
05C204,"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 4"
05C21J,"Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, en ambulatoire"
05C211,"Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 1"
05C212,"Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 2"
05C213,"Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 3"
05C214,"Créations et réfections de fistules artérioveineuses pour affections de la CMD 05, niveau 4"
05C22T,"Remplacements de stimulateurs cardiaques permanents, très courte durée"
05C221,"Remplacements de stimulateurs cardiaques permanents, niveau 1"
05C222,"Remplacements de stimulateurs cardiaques permanents, niveau 2"
05C223,"Remplacements de stimulateurs cardiaques permanents, niveau 3"
05C224,"Remplacements de stimulateurs cardiaques permanents, niveau 4"
05K051,"Endoprothèses vasculaires avec infarctus du myocarde, niveau 1"
05K052,"Endoprothèses vasculaires avec infarctus du myocarde, niveau 2"
05K053,"Endoprothèses vasculaires avec infarctus du myocarde, niveau 3"
05K054,"Endoprothèses vasculaires avec infarctus du myocarde, niveau 4"
05K06T,"Endoprothèses vasculaires sans infarctus du myocarde, très courte durée"
05K061,"Endoprothèses vasculaires sans infarctus du myocarde, niveau 1"
05K062,"Endoprothèses vasculaires sans infarctus du myocarde, niveau 2"
05K063,"Endoprothèses vasculaires sans infarctus du myocarde, niveau 3"
05K064,"Endoprothèses vasculaires sans infarctus du myocarde, niveau 4"
05K10J,"Actes diagnostiques par voie vasculaire, en ambulatoire"
05K101,"Actes diagnostiques par voie vasculaire, niveau 1"
05K102,"Actes diagnostiques par voie vasculaire, niveau 2"
05K103,"Actes diagnostiques par voie vasculaire, niveau 3"
05K104,"Actes diagnostiques par voie vasculaire, niveau 4"
05K121,"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 1"
05K122,"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 2"
05K123,"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 3"
05K124,"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 4"
05K14Z,"Mise en place de certains accès vasculaires pour des affections de la CMD 05, séjours de moins de 2 jours"
05K15J,"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, en ambulatoire"
05K151,"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 1"
05K152,"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 2"
05K153,"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 3"
05K154,"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 4"
05K17J,"Affections cardiovasculaires sans acte opératoire de la CMD 05, avec anesthésie, en ambulatoire"
05K191,"Traitements majeurs de troubles du rythme par voie vasculaire, niveau 1"
05K192,"Traitements majeurs de troubles du rythme par voie vasculaire, niveau 2"
05K193,"Traitements majeurs de troubles du rythme par voie vasculaire, niveau 3"
05K194,"Traitements majeurs de troubles du rythme par voie vasculaire, niveau 4"
05K20T,"Autres traitements de troubles du rythme par voie vasculaire, très courte durée"
05K201,"Autres traitements de troubles du rythme par voie vasculaire, niveau 1"
05K202,"Autres traitements de troubles du rythme par voie vasculaire, niveau 2"
05K203,"Autres traitements de troubles du rythme par voie vasculaire, niveau 3"
05K204,"Autres traitements de troubles du rythme par voie vasculaire, niveau 4"
05K211,"Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 1"
05K212,"Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 2"
05K213,"Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 3"
05K214,"Poses de bioprothèses de valves cardiaques par voie vasculaire, niveau 4"
05K221,"Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 1"
05K222,"Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 2"
05K223,"Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 3"
05K224,"Actes thérapeutiques par voie vasculaire sur les orifices du coeur, âge supérieur à 17 ans, niveau 4"
05K23J,"Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, en ambulatoire"
05K231,"Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 1"
05K232,"Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 2"
05K233,"Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 3"
05K234,"Ablations, repositionnements et poses de sondes cardiaques supplémentaires par voie vasculaire, âge supérieur à 17 ans, niveau 4"
05K24J,"Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, en ambulatoire"
05K241,"Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 1"
05K242,"Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 2"
05K243,"Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 3"
05K244,"Dilatations coronaires et autres actes thérapeutiques sur le coeur par voie vasculaire, âge supérieur à 17 ans, niveau 4"
05K25J,"Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, en ambulatoire"
05K251,"Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 1"
05K252,"Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 2"
05K253,"Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 3"
05K254,"Actes thérapeutiques sur les artères par voie vasculaire, âge supérieur à 17 ans, niveau 4"
05K26J,"Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, en ambulatoire"
05K261,"Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 1"
05K262,"Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 2"
05K263,"Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 3"
05K264,"Actes thérapeutiques sur les accès vasculaires ou les veines par voie vasculaire, âge supérieur à 17 ans, niveau 4"
05M04T,"Infarctus aigu du myocarde, très courte durée"
05M041,"Infarctus aigu du myocarde, niveau 1"
05M042,"Infarctus aigu du myocarde, niveau 2"
05M043,"Infarctus aigu du myocarde, niveau 3"
05M044,"Infarctus aigu du myocarde, niveau 4"
05M05T,"Syncopes et lipothymies, très courte durée"
05M051,"Syncopes et lipothymies, niveau 1"
05M052,"Syncopes et lipothymies, niveau 2"
05M053,"Syncopes et lipothymies, niveau 3"
05M054,"Syncopes et lipothymies, niveau 4"
05M06T,"Angine de poitrine, très courte durée"
05M061,"Angine de poitrine, niveau 1"
05M062,"Angine de poitrine, niveau 2"
05M063,"Angine de poitrine, niveau 3"
05M064,"Angine de poitrine, niveau 4"
05M07T,"Thrombophlébites veineuses profondes, très courte durée"
05M071,"Thrombophlébites veineuses profondes, niveau 1"
05M072,"Thrombophlébites veineuses profondes, niveau 2"
05M073,"Thrombophlébites veineuses profondes, niveau 3"
05M074,"Thrombophlébites veineuses profondes, niveau 4"
05M08T,"Arythmies et troubles de la conduction cardiaque, très courte durée"
05M081,"Arythmies et troubles de la conduction cardiaque, niveau 1"
05M082,"Arythmies et troubles de la conduction cardiaque, niveau 2"
05M083,"Arythmies et troubles de la conduction cardiaque, niveau 3"
05M084,"Arythmies et troubles de la conduction cardiaque, niveau 4"
05M09T,"Insuffisances cardiaques et états de choc circulatoire, très courte durée"
05M091,"Insuffisances cardiaques et états de choc circulatoire, niveau 1"
05M092,"Insuffisances cardiaques et états de choc circulatoire, niveau 2"
05M093,"Insuffisances cardiaques et états de choc circulatoire, niveau 3"
05M094,"Insuffisances cardiaques et états de choc circulatoire, niveau 4"
05M10T,"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, très courte durée"
05M101,"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 1"
05M102,"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 2"
05M103,"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 3"
05M104,"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 4"
05M11T,"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, très courte durée"
05M111,"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 1"
05M112,"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 2"
05M113,"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 3"
05M114,"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 4"
05M12T,"Troubles vasculaires périphériques, très courte durée"
05M121,"Troubles vasculaires périphériques, niveau 1"
05M122,"Troubles vasculaires périphériques, niveau 2"
05M123,"Troubles vasculaires périphériques, niveau 3"
05M124,"Troubles vasculaires périphériques, niveau 4"
05M13T,"Douleurs thoraciques, très courte durée"
05M131,"Douleurs thoraciques, niveau 1"
05M132,"Douleurs thoraciques, niveau 2"
05M133,"Douleurs thoraciques, niveau 3"
05M134,"Douleurs thoraciques, niveau 4"
05M141,"Arrêt cardiaque, niveau 1"
05M142,"Arrêt cardiaque, niveau 2"
05M143,"Arrêt cardiaque, niveau 3"
05M144,"Arrêt cardiaque, niveau 4"
05M15T,"Hypertension artérielle, très courte durée"
05M151,"Hypertension artérielle, niveau 1"
05M152,"Hypertension artérielle, niveau 2"
05M153,"Hypertension artérielle, niveau 3"
05M154,"Hypertension artérielle, niveau 4"
05M16T,"Athérosclérose coronarienne, très courte durée"
05M161,"Athérosclérose coronarienne, niveau 1"
05M162,"Athérosclérose coronarienne, niveau 2"
05M163,"Athérosclérose coronarienne, niveau 3"
05M164,"Athérosclérose coronarienne, niveau 4"
05M17T,"Autres affections de l'appareil circulatoire, très courte durée"
05M171,"Autres affections de l'appareil circulatoire, niveau 1"
05M172,"Autres affections de l'appareil circulatoire, niveau 2"
05M173,"Autres affections de l'appareil circulatoire, niveau 3"
05M174,"Autres affections de l'appareil circulatoire, niveau 4"
05M18T,Transferts et autres séjours courts pour endocardites aiguës et subaiguës
05M181,"Endocardites aiguës et subaiguës, niveau 1"
05M182,"Endocardites aiguës et subaiguës, niveau 2"
05M183,"Endocardites aiguës et subaiguës, niveau 3"
05M184,"Endocardites aiguës et subaiguës, niveau 4"
05M191,"Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 1"
05M192,"Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 2"
05M193,"Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 3"
05M194,"Surveillances de greffes de coeur sans acte diagnostique par voie vasculaire, niveau 4"
05M20Z,Explorations et surveillance pour affections de l'appareil circulatoire
05M21E,Infarctus aigu du myocarde avec décès : séjours de moins de 2 jours
05M22E,Autres affections de la CMD 05 avec décès : séjours de moins de 2 jours
05M23T,"Symptômes et autres recours aux soins de la CMD 05, très courte durée"
05M23Z,Symptômes et autres recours aux soins de la CMD 05
06C031,"Résections rectales, niveau 1"
06C032,"Résections rectales, niveau 2"
06C033,"Résections rectales, niveau 3"
06C034,"Résections rectales, niveau 4"
06C041,"Interventions majeures sur l'intestin grêle et le côlon, niveau 1"
06C042,"Interventions majeures sur l'intestin grêle et le côlon, niveau 2"
06C043,"Interventions majeures sur l'intestin grêle et le côlon, niveau 3"
06C044,"Interventions majeures sur l'intestin grêle et le côlon, niveau 4"
06C051,"Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 1"
06C052,"Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 2"
06C053,"Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 3"
06C054,"Interventions sur l'oesophage, l'estomac et le duodénum, âge inférieur à 18 ans, niveau 4"
06C071,"Interventions mineures sur l'intestin grêle et le côlon, niveau 1"
06C072,"Interventions mineures sur l'intestin grêle et le côlon, niveau 2"
06C073,"Interventions mineures sur l'intestin grêle et le côlon, niveau 3"
06C074,"Interventions mineures sur l'intestin grêle et le côlon, niveau 4"
06C081,"Appendicectomies compliquées, niveau 1"
06C082,"Appendicectomies compliquées, niveau 2"
06C083,"Appendicectomies compliquées, niveau 3"
06C084,"Appendicectomies compliquées, niveau 4"
06C091,"Appendicectomies non compliquées, niveau 1"
06C092,"Appendicectomies non compliquées, niveau 2"
06C093,"Appendicectomies non compliquées, niveau 3"
06C094,"Appendicectomies non compliquées, niveau 4"
06C10J,"Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, en ambulatoire"
06C101,"Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1"
06C102,"Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 2"
06C103,"Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 3"
06C104,"Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 4"
06C12J,"Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, en ambulatoire"
06C121,"Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 1"
06C122,"Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 2"
06C123,"Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 3"
06C124,"Interventions réparatrices pour hernies inguinales et crurales, âge supérieur à 17 ans, niveau 4"
06C131,"Libérations d'adhérences péritonéales, niveau 1"
06C132,"Libérations d'adhérences péritonéales, niveau 2"
06C133,"Libérations d'adhérences péritonéales, niveau 3"
06C134,"Libérations d'adhérences péritonéales, niveau 4"
06C14J,"Interventions sur le rectum et l'anus autres que les résections rectales, en ambulatoire"
06C141,"Interventions sur le rectum et l'anus autres que les résections rectales, niveau 1"
06C142,"Interventions sur le rectum et l'anus autres que les résections rectales, niveau 2"
06C143,"Interventions sur le rectum et l'anus autres que les résections rectales, niveau 3"
06C144,"Interventions sur le rectum et l'anus autres que les résections rectales, niveau 4"
06C151,"Autres interventions sur le tube digestif en dehors des laparotomies, niveau 1"
06C152,"Autres interventions sur le tube digestif en dehors des laparotomies, niveau 2"
06C153,"Autres interventions sur le tube digestif en dehors des laparotomies, niveau 3"
06C154,"Autres interventions sur le tube digestif en dehors des laparotomies, niveau 4"
06C161,"Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 1"
06C162,"Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 2"
06C163,"Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 3"
06C164,"Interventions sur l'oesophage, l'estomac et le duodénum pour tumeurs malignes, âge supérieur à 17 ans, niveau 4"
06C19J,"Hémorroïdectomies, en ambulatoire"
06C191,"Hémorroïdectomies, niveau 1"
06C192,"Hémorroïdectomies, niveau 2"
06C193,"Hémorroïdectomies, niveau 3"
06C194,"Hémorroïdectomies, niveau 4"
06C201,"Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 1"
06C202,"Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 2"
06C203,"Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 3"
06C204,"Interventions sur l'oesophage, l'estomac et le duodénum pour ulcères, âge supérieur à 17 ans, niveau 4"
06C211,"Autres interventions sur le tube digestif par laparotomie, niveau 1"
06C212,"Autres interventions sur le tube digestif par laparotomie, niveau 2"
06C213,"Autres interventions sur le tube digestif par laparotomie, niveau 3"
06C214,"Autres interventions sur le tube digestif par laparotomie, niveau 4"
06C221,"Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 1"
06C222,"Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 2"
06C223,"Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 3"
06C224,"Interventions sur l'oesophage, l'estomac et le duodénum pour affections autres que malignes ou ulcères, âge supérieur à 17 ans, niveau 4"
06C23J,"Certaines interventions pour stomies, en ambulatoire"
06C231,"Certaines interventions pour stomies, niveau 1"
06C232,"Certaines interventions pour stomies, niveau 2"
06C233,"Certaines interventions pour stomies, niveau 3"
06C234,"Certaines interventions pour stomies, niveau 4"
06C24J,"Cures d'éventrations postopératoires, âge supérieur à 17 ans, en ambulatoire"
06C241,"Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 1"
06C242,"Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 2"
06C243,"Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 3"
06C244,"Cures d'éventrations postopératoires, âge supérieur à 17 ans, niveau 4"
06C25J,"Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, en ambulatoire"
06C251,"Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 1"
06C252,"Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 2"
06C253,"Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 3"
06C254,"Interventions réparatrices pour hernies à l'exception des hernies inguinales, crurales, âge supérieur à 17 ans, niveau 4"
06K02Z,Endoscopies digestives thérapeutiques et anesthésie : séjours de moins de 2 jours
06K03J,"Séjours comprenant une endoscopie digestive thérapeutique sans anesthésie, en ambulatoire"
06K04J,"Endoscopie digestive diagnostique et anesthésie, en ambulatoire"
06K05J,"Séjours comprenant une endoscopie digestive diagnostique sans anesthésie, en ambulatoire"
06K06J,"Affections digestives sans acte opératoire de la CMD 06, avec anesthésie, en ambulatoire"
06M02T,"Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, très courte durée"
06M021,"Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 1"
06M022,"Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 2"
06M023,"Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 3"
06M024,"Autres gastroentérites et maladies diverses du tube digestif, âge inférieur à 18 ans, niveau 4"
06M03T,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, très courte durée"
06M031,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 1"
06M032,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 2"
06M033,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 3"
06M034,"Autres gastroentérites et maladies diverses du tube digestif, âge supérieur à 17 ans, niveau 4"
06M04T,Transferts et autres séjours courts pour hémorragies digestives
06M041,"Hémorragies digestives, niveau 1"
06M042,"Hémorragies digestives, niveau 2"
06M043,"Hémorragies digestives, niveau 3"
06M044,"Hémorragies digestives, niveau 4"
06M05T,"Autres tumeurs malignes du tube digestif, très courte durée"
06M051,"Autres tumeurs malignes du tube digestif, niveau 1"
06M052,"Autres tumeurs malignes du tube digestif, niveau 2"
06M053,"Autres tumeurs malignes du tube digestif, niveau 3"
06M054,"Autres tumeurs malignes du tube digestif, niveau 4"
06M06T,"Occlusions intestinales non dues à une hernie, très courte durée"
06M061,"Occlusions intestinales non dues à une hernie, niveau 1"
06M062,"Occlusions intestinales non dues à une hernie, niveau 2"
06M063,"Occlusions intestinales non dues à une hernie, niveau 3"
06M064,"Occlusions intestinales non dues à une hernie, niveau 4"
06M07T,"Maladies inflammatoires de l'intestin, très courte durée"
06M071,"Maladies inflammatoires de l'intestin, niveau 1"
06M072,"Maladies inflammatoires de l'intestin, niveau 2"
06M073,"Maladies inflammatoires de l'intestin, niveau 3"
06M074,"Maladies inflammatoires de l'intestin, niveau 4"
06M08T,"Autres affections digestives, âge inférieur à 18 ans, très courte durée"
06M081,"Autres affections digestives, âge inférieur à 18 ans, niveau 1"
06M082,"Autres affections digestives, âge inférieur à 18 ans, niveau 2"
06M083,"Autres affections digestives, âge inférieur à 18 ans, niveau 3"
06M084,"Autres affections digestives, âge inférieur à 18 ans, niveau 4"
06M09T,"Autres affections digestives, âge supérieur à 17 ans, très courte durée"
06M091,"Autres affections digestives, âge supérieur à 17 ans, niveau 1"
06M092,"Autres affections digestives, âge supérieur à 17 ans, niveau 2"
06M093,"Autres affections digestives, âge supérieur à 17 ans, niveau 3"
06M094,"Autres affections digestives, âge supérieur à 17 ans, niveau 4"
06M101,"Ulcères gastroduodénaux compliqués, niveau 1"
06M102,"Ulcères gastroduodénaux compliqués, niveau 2"
06M103,"Ulcères gastroduodénaux compliqués, niveau 3"
06M104,"Ulcères gastroduodénaux compliqués, niveau 4"
06M11T,"Ulcères gastroduodénaux non compliqués, très courte durée"
06M111,"Ulcères gastroduodénaux non compliqués, niveau 1"
06M112,"Ulcères gastroduodénaux non compliqués, niveau 2"
06M113,"Ulcères gastroduodénaux non compliqués, niveau 3"
06M114,"Ulcères gastroduodénaux non compliqués, niveau 4"
06M12T,"Douleurs abdominales, très courte durée"
06M121,"Douleurs abdominales, niveau 1"
06M122,"Douleurs abdominales, niveau 2"
06M123,"Douleurs abdominales, niveau 3"
06M124,"Douleurs abdominales, niveau 4"
06M13T,"Tumeurs malignes de l'oesophage et de l'estomac, très courte durée"
06M131,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 1"
06M132,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 2"
06M133,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 3"
06M134,"Tumeurs malignes de l'oesophage et de l'estomac, niveau 4"
06M141,"Invaginations intestinales aigües, niveau 1"
06M142,"Invaginations intestinales aigües, niveau 2"
06M143,"Invaginations intestinales aigües, niveau 3"
06M144,"Invaginations intestinales aigües, niveau 4"
06M15Z,Suivi de greffes de l'appareil digestif
06M16Z,Explorations et surveillance pour affections de l'appareil digestif
06M17T,"Soins de stomies digestives, très courte durée"
06M17Z,Soins de stomies digestives
06M18T,"Symptômes et autres recours aux soins de la CMD 06, très courte durée"
06M18Z,Symptômes et autres recours aux soins de la CMD 06
06M191,"Affections sévères du tube digestif, niveau 1"
06M192,"Affections sévères du tube digestif, niveau 2"
06M193,"Affections sévères du tube digestif, niveau 3"
06M194,"Affections sévères du tube digestif, niveau 4"
06M20T,"Tumeurs bénignes de l'appareil digestif, très courte durée"
06M201,"Tumeurs bénignes de l'appareil digestif, niveau 1"
06M202,"Tumeurs bénignes de l'appareil digestif, niveau 2"
06M203,"Tumeurs bénignes de l'appareil digestif, niveau 3"
06M204,"Tumeurs bénignes de l'appareil digestif, niveau 4"
06M211,"Autres affections digestives concernant majoritairement la petite enfance, niveau 1"
06M212,"Autres affections digestives concernant majoritairement la petite enfance, niveau 2"
06M213,"Autres affections digestives concernant majoritairement la petite enfance, niveau 3"
06M214,"Autres affections digestives concernant majoritairement la petite enfance, niveau 4"
07C061,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 1"
07C062,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 2"
07C063,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 3"
07C064,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections malignes, niveau 4"
07C071,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 1"
07C072,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 2"
07C073,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 3"
07C074,"Interventions diagnostiques sur le système hépato-biliaire et pancréatique pour affections non malignes, niveau 4"
07C081,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 1"
07C082,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 2"
07C083,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 3"
07C084,"Autres interventions sur le système hépato-biliaire et pancréatique, niveau 4"
07C091,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 1"
07C092,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 2"
07C093,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 3"
07C094,"Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 4"
07C101,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 1"
07C102,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 2"
07C103,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 3"
07C104,"Interventions sur le foie, le pancréas et les veines porte ou cave pour affections non malignes, niveau 4"
07C111,"Dérivations biliaires, niveau 1"
07C112,"Dérivations biliaires, niveau 2"
07C113,"Dérivations biliaires, niveau 3"
07C114,"Dérivations biliaires, niveau 4"
07C121,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 1"
07C122,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 2"
07C123,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 3"
07C124,"Autres interventions sur les voies biliaires sauf cholécystectomies isolées, niveau 4"
07C131,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 1"
07C132,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 2"
07C133,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 3"
07C134,"Cholécystectomies sans exploration de la voie biliaire principale pour affections aigües, niveau 4"
07C14J,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, en ambulatoire"
07C141,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 1"
07C142,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 2"
07C143,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 3"
07C144,"Cholécystectomies sans exploration de la voie biliaire principale à l'exception des affections aigües, niveau 4"
07K02Z,Endoscopies biliaires thérapeutiques et anesthésie : séjours de moins de 2 jours
07K04J,"Endoscopie biliaire diagnostique et anesthésie, en ambulatoire"
07K05J,"Séjours comprenant une endoscopie biliaire thérapeutique ou diagnostique sans anesthésie, en ambulatoire"
